date,participant,movementBlock,trial,colourLeft,colourRight,fLeft,fRight,gratingOrientationLeft,gratingOrientationRight,t,greenButtonPressed,redButtonPressed,leftPupilSize,rightPupilSize,leftEyeX,leftEyeY,rightEyeX,rightEyeY
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,12.71693,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,12.72797,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,12.739,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,12.75014,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,12.76139,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,12.77238,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,12.78342,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,12.79498,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,12.80566,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,12.81791,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,12.82809,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,12.839,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,12.8502,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,12.8612,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,12.87238,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,12.88344,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,12.89647,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,12.90583,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,12.91685,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,12.92798,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,12.93946,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,12.95004,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,12.96123,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,12.97241,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,12.98361,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,12.99453,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,13.00567,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,13.01761,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,13.0282,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,13.03887,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,13.05007,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,13.06117,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,13.0723,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,13.08338,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,13.09519,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,13.10757,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,13.11678,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,13.12779,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,13.13916,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,13.15003,1,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,13.16116,1,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,13.17217,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,13.18335,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,13.19437,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,13.20556,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,13.21664,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,13.22782,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,13.23989,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,13.25016,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,13.26107,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,13.27225,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,13.28326,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,13.29465,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,13.30542,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,13.31868,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,13.32778,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,13.3388,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,13.34955,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,13.36063,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,13.37182,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,13.38284,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,13.39405,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,13.40519,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,13.41608,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,13.42724,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,13.43848,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,13.4496,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,13.46063,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,13.47172,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,13.48291,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,13.49412,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,13.50504,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,13.51609,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,13.52915,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,13.53845,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,13.54951,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,13.56056,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,13.57168,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,13.5827,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,13.59392,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,13.60513,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,13.61611,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,13.62717,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,13.63829,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,13.64944,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,13.66052,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,13.67171,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,13.68278,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,13.69398,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,13.70519,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,13.71645,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,13.72937,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,13.73862,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,13.74968,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,13.76105,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,13.77186,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,13.78303,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,13.79422,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,13.80532,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,13.817,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,13.82742,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,13.83863,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,13.84968,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,13.86077,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,13.87183,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,13.88291,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,13.89411,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,13.90532,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,13.91652,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,13.92748,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,13.94102,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,13.94952,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,13.96099,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,13.97187,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,13.98288,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,13.99423,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,14.00513,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,14.01634,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,14.02753,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,14.03879,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,14.04969,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,14.06071,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,14.07196,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,14.08302,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,14.09439,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,14.10512,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,14.11616,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,14.12806,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,14.14045,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,14.1497,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,14.16221,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,14.17173,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,14.18283,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,14.19393,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,14.20501,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,14.2162,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,14.22749,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,14.23844,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,14.24938,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,14.2606,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,14.27168,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,14.28295,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,14.29388,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,14.30505,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,14.31618,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,14.32722,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,14.33851,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,14.35127,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,14.36052,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,14.37192,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,14.38316,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,14.39419,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,14.40503,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,14.41608,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,14.42732,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,14.43858,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,14.4494,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,14.46064,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,14.47167,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,14.48307,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,14.49401,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,14.50556,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,14.51625,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,14.52734,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,14.53853,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,14.54924,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,14.56233,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,14.57154,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,14.5827,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,14.59383,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,14.60492,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,14.61596,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,14.6272,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,14.63818,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,14.64925,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,14.66046,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,14.67154,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,14.68256,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,14.69425,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,14.70476,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,14.71596,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,14.72707,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,14.73812,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,14.74929,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,14.7623,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,14.77153,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,14.78257,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,14.7937,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,14.80475,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,14.81603,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,14.82715,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,14.83821,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,14.84935,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,14.86044,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,14.87135,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,14.88262,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,14.89365,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,14.90482,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,14.91576,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,14.92733,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,14.93819,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,14.94909,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,14.9603,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,14.97421,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,14.98233,1,0,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,14.99377,1,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,15.00493,1,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,15.01578,1,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,15.0269,1,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,15.03851,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,15.04938,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,15.06025,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,15.07131,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,15.08243,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,15.09372,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,15.10471,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,15.11579,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,15.12713,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,15.13788,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,15.14907,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,15.1604,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,15.17136,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,15.18461,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,15.19339,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,15.20461,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,15.2157,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,15.22686,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,15.23764,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,15.24894,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,15.25997,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,15.271,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,15.28218,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,15.29336,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,15.30437,0,1,0,0,0,0,0,0
26/11/2019,Brian,stationary,7,red,green,3.2,0.8,vertical,horizontal,15.31622,0,1,0,0,0,0,0,0
