date,movementBlock,trial,colourLeft,colourRight,fLeft,fRight,gratingOrientationLeft,gratingOrientationRight,t,greenButtonPressed,redButtonPressed,leftPupilSize,rightPupilSize,leftEyeX,leftEyeY,rightEyeX,rightEyeY
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,21.17682,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,21.18839,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,21.19914,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,21.21026,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,21.22125,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,21.23251,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,21.24384,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,21.25491,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,21.26586,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,21.27688,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,21.28824,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,21.29914,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,21.31016,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,21.32302,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,21.33259,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,21.34363,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,21.35473,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,21.3659,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,21.37695,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,21.38801,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,21.39904,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,21.41074,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,21.42115,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,21.43236,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,21.44338,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,21.45475,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,21.46619,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,21.4769,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,21.48787,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,21.49953,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,21.5104,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,21.52294,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,21.5325,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,21.54336,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,21.55461,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,21.56555,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,21.57687,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,21.58775,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,21.59913,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,21.61,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,21.62111,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,21.63261,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,21.64342,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,21.65468,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,21.66556,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,21.67674,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,21.68775,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,21.69897,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,21.71006,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,21.72132,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,21.7346,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,21.74332,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,21.75455,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,21.76556,1,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,21.77683,1,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,21.78774,1,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,21.79911,1,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,21.81015,1,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,21.82102,1,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,21.8322,1,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,21.84364,1,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,21.85447,1,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,21.86555,1,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,21.87675,1,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,21.88761,1,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,21.89896,1,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,21.91014,1,0,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,21.92109,1,0,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,21.93217,1,0,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,21.94529,1,0,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,21.9565,1,0,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,21.96588,1,0,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,21.97588,1,0,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,21.98689,1,0,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,21.99828,1,0,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,22.00905,1,0,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,22.02018,1,0,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,22.03141,1,0,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,22.04263,1,0,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,22.05355,1,0,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,22.06459,1,0,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,22.07632,1,0,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,22.08702,1,0,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,22.09809,1,0,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,22.10902,1,0,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,22.12036,1,0,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,22.13214,1,0,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,22.14239,1,0,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,22.15526,1,0,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,22.16454,1,0,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,22.17574,1,0,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,22.1868,1,0,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,22.19802,1,0,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,22.209,1,0,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,22.2202,1,0,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,22.23171,1,0,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,22.24234,1,0,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,22.2534,1,0,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,22.26445,1,0,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,22.27582,1,0,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,22.28691,1,0,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,22.29798,1,0,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,22.3089,1,0,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,22.32027,1,0,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,22.33164,1,0,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,22.34265,1,0,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,22.35578,1,0,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,22.36498,1,0,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,22.3764,1,0,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,22.38746,1,0,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,22.39864,1,0,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,22.40968,1,0,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,22.42076,1,0,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,22.43217,1,0,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,22.44384,1,0,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,22.4541,1,0,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,22.46526,1,0,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,22.47643,1,0,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,22.48729,1,0,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,22.49862,1,0,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,22.50952,1,0,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,22.52059,1,0,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,22.53185,1,0,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,22.54293,1,0,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,22.55598,1,0,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,22.56541,1,0,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,22.57615,1,0,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,22.58745,1,0,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,22.59903,1,0,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,22.60952,1,0,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,22.62064,1,0,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,22.63175,1,0,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,22.64312,1,0,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,22.6543,1,0,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,22.66514,1,0,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,22.67625,1,0,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,22.68781,1,0,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,22.69844,1,0,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,22.71007,1,0,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,22.72151,1,0,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,22.73174,1,0,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,22.74318,1,0,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,22.75591,1,0,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,22.76536,1,0,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,22.77629,1,0,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,22.78714,1,0,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,22.79851,1,0,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,22.80971,1,0,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,22.82061,1,0,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,22.83187,1,0,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,22.84282,1,0,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,22.85385,1,0,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,22.86506,1,0,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,22.87608,1,0,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,22.88715,1,0,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,22.89871,1,0,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,22.90946,1,0,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,22.9205,1,0,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,22.9318,1,0,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,22.94274,1,0,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,22.95395,1,0,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,22.9672,1,0,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,22.97609,1,0,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,22.98759,1,0,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,22.99845,1,0,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,23.00936,1,0,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,23.0206,1,0,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,23.03156,1,0,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,23.04263,1,0,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,23.05394,1,0,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,23.065,1,0,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,23.07614,1,0,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,23.08716,1,0,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,23.09838,1,0,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,23.1093,1,0,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,23.12032,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,23.13153,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,23.14263,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,23.15371,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,23.1649,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,23.17852,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,23.187,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,23.19815,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,23.20881,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,23.21957,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,23.23077,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,23.24201,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,23.25301,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,23.26443,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,23.27537,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,23.28624,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,23.29752,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,23.30851,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,23.32006,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,23.33068,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,23.3419,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,23.35302,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,23.36446,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,23.37524,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,23.3882,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,23.39739,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,23.40865,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,23.41954,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,23.43071,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,23.44247,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,23.45325,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,23.46405,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,23.47534,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,23.48622,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,23.49749,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,23.50841,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,23.51982,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,23.53064,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,23.54176,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,23.55304,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,23.56424,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,23.57563,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,23.58857,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,23.59805,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,23.60905,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,23.62015,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,23.63141,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,23.64242,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,23.65342,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,23.6647,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,23.67586,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,23.6869,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,23.69831,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,23.70918,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,23.72029,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,23.7313,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,23.7423,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,23.75367,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,23.76455,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,23.77568,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,23.78908,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,23.79806,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,23.80905,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,23.82031,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,23.83163,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,23.84242,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,23.85333,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,23.86452,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,23.87573,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,23.88674,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,23.89798,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,23.90896,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,23.92032,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,23.93134,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,23.94258,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,23.9534,0,1,0,0,0,0,0,0
2019-12-18,stationary,7,red,green,3.2,0.8,horizontal,vertical,23.96451,0,1,0,0,0,0,0,0
